X [s],Quattro sensor 9: EMG.A 9 [V],X [s],Quattro sensor 9: EMG.B 9 [V],X [s],Quattro sensor 9: EMG.C 9 [V],X [s],Quattro sensor 9: EMG.D 9 [V],X [s],Quattro sensor 9: ACC.X 9 [g],X [s],Quattro sensor 9: ACC.Y 9 [g],X [s],Quattro sensor 9: ACC.Z 9 [g],X [s],Quattro sensor 9: GYRO.X 9 [�/,X [s],Quattro sensor 9: GYRO.Y 9 [�/,X [s],Quattro sensor 9: GYRO.Z 9 [�/
3.463269231,2.72E-05,3.463269231,1.53E-05,3.463269231,-1.41E-05,3.463269231,0.00025127,22.51125,0.1875,22.51125,-1.515625,22.51125,0.234375,22.51125,-236.9465637,22.51125,-97.70992279,22.51125,-34.19847488
3.464307692,2.27E-05,3.464307692,-1.85E-06,3.464307692,-9.90E-06,3.464307692,-3.91E-05,22.518,0.25,22.518,-1.546875,22.518,0.28125,22.518,-237.9236603,22.518,-105.0381699,22.518,-34.19847488
3.465346154,4.53E-06,3.465346154,-9.57E-06,3.465346154,-2.85E-06,3.465346154,-0.000145525,22.52475,0.296875,22.52475,-1.609375,22.52475,0.359375,22.52475,-238.9007568,22.52475,-112.8549652,22.52475,-33.22137451
3.466384615,-1.36E-05,3.466384615,-5.04E-06,3.466384615,-3.52E-06,3.466384615,-3.51E-05,22.5315,0.375,22.5315,-1.671875,22.5315,0.4375,22.5315,-239.3893127,22.5315,-119.2061081,22.5315,-30.77862549
3.467423077,-5.39E-05,3.467423077,-1.02E-05,3.467423077,-1.23E-05,3.467423077,-0.000122362,22.53825,0.453125,22.53825,-1.734375,22.53825,0.5625,22.53825,-237.4351196,22.53825,-124.5801544,22.53825,-26.87022972
3.468461538,-6.78E-05,3.468461538,7.39E-06,3.468461538,-9.57E-06,3.468461538,2.47E-05,22.545,0.53125,22.545,-1.78125,22.545,0.6875,22.545,-235.9694672,22.545,-126.0457993,22.545,-24.91603088
3.4695,-5.74E-05,3.4695,3.52E-06,3.4695,3.52E-06,3.4695,2.03E-05,22.55175,0.625,22.55175,-1.796875,22.55175,0.859375,22.55175,-230.5954132,22.55175,-128.9770966,22.55175,-22.96183205
3.470538462,-6.81E-05,3.470538462,4.01E-05,3.470538462,1.86E-05,3.470538462,-7.72E-06,22.5585,0.875,22.5585,-1.71875,22.5585,0.953125,22.5585,-225.2213745,22.5585,-130.442749,22.5585,-28.82442665
3.471576923,-4.80E-05,3.471576923,0.000111284,3.471576923,2.30E-05,3.471576923,-2.97E-05,22.56525,0.609375,22.56525,-1.828125,22.56525,1.203125,22.56525,-222.7786255,22.56525,-106.0152664,22.56525,-48.36641312
3.472615385,-2.03E-05,3.472615385,7.59E-05,3.472615385,2.45E-05,3.472615385,-2.60E-05,22.572,0.265625,22.572,-1.921875,22.572,1.390625,22.572,-213.4961853,22.572,-100.6412201,22.572,-53.25190735
3.473653846,1.19E-05,3.473653846,2.00E-05,3.473653846,2.30E-05,3.473653846,-2.23E-05,22.57875,0.265625,22.57875,-1.875,22.57875,1.546875,22.57875,-197.3740387,22.57875,-106.0152664,22.57875,-41.03816605
3.474692308,2.20E-05,3.474692308,5.20E-06,3.474692308,2.67E-05,3.474692308,6.71E-07,22.5855,0.234375,22.5855,-1.8125,22.5855,1.6875,22.5855,-182.7175598,22.5855,-97.22137451,22.5855,-22.47328186
3.475730769,9.23E-06,3.475730769,-2.35E-06,3.475730769,2.47E-05,3.475730769,1.53E-05,22.59225,0.09375,22.59225,-1.78125,22.59225,1.84375,22.59225,-165.6183167,22.59225,-88.4274826,22.59225,-7.816793919
3.476769231,4.41E-05,3.476769231,-1.09E-05,3.476769231,2.87E-05,3.476769231,-2.33E-05,22.599,0,22.599,-1.6875,22.599,1.96875,22.599,-144.6106873,22.599,-89.40457916,22.599,0.97709924
3.477807692,0.000103563,3.477807692,-2.30E-05,3.477807692,2.97E-05,3.477807692,2.20E-05,22.60575,0.015625,22.60575,-1.59375,22.60575,2.03125,22.60575,-122.6259537,22.60575,-93.80152893,22.60575,6.8396945
3.478846154,0.000124544,3.478846154,-2.65E-05,3.478846154,2.80E-05,3.478846154,-2.57E-05,22.6125,0.0625,22.6125,-1.390625,22.6125,2.09375,22.6125,-103.0839691,22.6125,-94.77862549,22.6125,11.23664093
3.479884615,7.28E-05,3.479884615,-2.11E-05,3.479884615,2.47E-05,3.479884615,-1.02E-05,22.61925,0.09375,22.61925,-1.21875,22.61925,2.15625,22.61925,-86.96183014,22.61925,-91.84732819,22.61925,13.19083977
3.480923077,1.68E-05,3.480923077,-1.91E-05,3.480923077,1.73E-05,3.480923077,-8.22E-06,22.626,0.125,22.626,-1.0625,22.626,2.203125,22.626,-71.32824707,22.626,-89.40457916,22.626,10.7480917
3.481961538,-1.68E-05,3.481961538,-4.48E-05,3.481961538,1.19E-05,3.481961538,-1.70E-05,22.63275,0.125,22.63275,-0.9375,22.63275,2.25,22.63275,-56.18320465,22.63275,-85.98473358,22.63275,3.908396959
3.483,-3.61E-05,3.483,-4.28E-05,3.483,1.04E-05,3.483,-1.12E-05,22.6395,0.0625,22.6395,-0.859375,22.6395,2.28125,22.6395,-40.54961777,22.6395,-82.564888,22.6395,-2.44274807
3.484038462,-4.73E-05,3.484038462,-2.64E-05,3.484038462,4.53E-06,3.484038462,7.72E-06,22.64625,-0.03125,22.64625,-0.859375,22.64625,2.3125,22.64625,-21.4961834,22.64625,-79.14503479,22.64625,-2.931297779
3.485076923,-5.52E-05,3.485076923,-2.75E-05,3.485076923,1.06E-05,3.485076923,1.38E-05,22.653,-0.109375,22.653,-0.9375,22.653,2.34375,22.653,-10.7480917,22.653,-77.19084167,22.653,-0.48854962
3.486115385,-5.76E-05,3.486115385,-9.06E-06,3.486115385,1.56E-05,3.486115385,-4.85E-05,22.65975,-0.15625,22.65975,-1.015625,22.65975,2.359375,22.65975,15.63358784,22.65975,-70.83969116,22.65975,7.328244209
3.487153846,-5.32E-05,3.487153846,-1.23E-05,3.487153846,7.55E-06,3.487153846,-4.15E-05,22.6665,-0.109375,22.6665,-1.03125,22.6665,2.359375,22.6665,46.41221237,22.6665,-65.46565247,22.6665,12.21374035
3.488192308,-3.98E-05,3.488192308,-2.45E-05,3.488192308,-2.85E-06,3.488192308,2.00E-05,22.67325,-0.03125,22.67325,-1.109375,22.67325,2.328125,22.67325,82.564888,22.67325,-56.67175674,22.67325,13.679389
3.489230769,-2.32E-05,3.489230769,-3.79E-05,3.489230769,-9.90E-06,3.489230769,2.97E-05,22.68,0.03125,22.68,-0.984375,22.68,2.171875,22.68,118.2290039,22.68,-46.41221237,22.68,10.25954151
3.490269231,-2.13E-05,3.490269231,-5.72E-05,3.490269231,-7.22E-06,3.490269231,-4.88E-05,22.68675,0.1875,22.68675,-0.953125,22.68675,2.15625,22.68675,141.1908417,22.68675,-37.61832047,22.68675,9.282443047
3.491307692,-3.00E-05,3.491307692,-7.54E-05,3.491307692,1.51E-06,3.491307692,-0.000115984,22.6935,0.125,22.6935,-0.796875,22.6935,2.0625,22.6935,187.114502,22.6935,-16.12213707,22.6935,2.44274807
3.492346154,-4.72E-05,3.492346154,-6.56E-05,3.492346154,-5.04E-07,3.492346154,-2.85E-06,22.70025,1.125,22.70025,-2.15625,22.70025,1.140625,22.70025,226.1984711,22.70025,11.23664093,22.70025,10.25954151
3.493384615,-4.62E-05,3.493384615,-1.80E-05,3.493384615,1.85E-06,3.493384615,6.60E-05,22.707,1.390625,22.707,-2.234375,22.707,-0.390625,22.707,235.4809113,22.707,36.64122009,22.707,5.374045849
3.494423077,-3.37E-05,3.494423077,5.20E-06,3.494423077,-9.74E-06,3.494423077,3.00E-05,22.71375,0.953125,22.71375,-1.625,22.71375,-0.875,22.71375,203.2366486,22.71375,62.04580307,22.71375,30.29007721
3.495461538,-1.66E-05,3.495461538,3.52E-06,3.495461538,-2.23E-05,3.495461538,4.82E-05,22.7205,0.0625,22.7205,-1.859375,22.7205,-1.28125,22.7205,178.8091583,22.7205,56.67175674,22.7205,18.07633591
3.4965,9.90E-06,3.4965,-1.76E-05,3.4965,-2.18E-05,3.4965,-2.85E-06,22.72725,-0.109375,22.72725,-1.84375,22.72725,-1.234375,22.72725,176.8549652,22.72725,18.07633591,22.72725,-15.1450386
3.497538462,1.36E-05,3.497538462,-2.74E-05,3.497538462,-2.64E-05,3.497538462,3.00E-05,22.734,0,22.734,-0.875,22.734,-0.671875,22.734,148.5190887,22.734,-11.23664093,22.734,-21.4961834
3.498576923,-3.19E-06,3.498576923,-3.31E-05,3.498576923,-3.83E-05,3.498576923,0.000103227,22.74075,0.1875,22.74075,-0.671875,22.74075,0.359375,22.74075,132.885498,22.74075,-3.908396959,22.74075,-21.98473358
3.499615385,-2.13E-05,3.499615385,-6.06E-05,3.499615385,-4.73E-05,3.499615385,1.38E-05,22.7475,0.328125,22.7475,-0.421875,22.7475,1.125,22.7475,125.0687027,22.7475,16.61068726,22.7475,-5.374045849
3.500653846,-2.97E-05,3.500653846,-7.10E-05,3.500653846,-5.39E-05,3.500653846,4.26E-05,22.75425,0.359375,22.75425,0.09375,22.75425,1.15625,22.75425,108.4580154,22.75425,24.91603088,22.75425,5.862595558
3.501692308,-2.90E-05,3.501692308,-2.37E-05,3.501692308,-4.18E-05,3.501692308,-0.000130083,22.761,0.125,22.761,-0.53125,22.761,0.53125,22.761,58.62595367,22.761,31.75572586,22.761,24.4274807
3.502730769,-2.50E-05,3.502730769,3.07E-05,3.502730769,-2.23E-05,3.502730769,-9.75E-05,22.76775,0.21875,22.76775,-1.15625,22.76775,0.15625,22.76775,45.92366409,22.76775,13.679389,22.76775,18.56488609
3.503769231,-3.86E-05,3.503769231,9.06E-06,3.503769231,-9.23E-06,3.503769231,-5.46E-05,22.7745,0.40625,22.7745,-1.078125,22.7745,0.140625,22.7745,57.6488533,22.7745,-1.95419848,22.7745,21.98473358
3.504807692,-3.81E-05,3.504807692,-1.70E-05,3.504807692,-1.68E-06,3.504807692,-2.84E-05,22.78125,0.515625,22.78125,-0.890625,22.78125,0.28125,22.78125,67.41984558,22.78125,-4.88549614,22.78125,34.19847488
3.505846154,-6.71E-07,3.505846154,-2.03E-05,3.505846154,-1.29E-05,3.505846154,-3.04E-05,22.788,0.359375,22.788,-0.609375,22.788,0.359375,22.788,65.95420074,22.788,0.48854962,22.788,42.99236679
3.506884615,4.08E-05,3.506884615,-1.66E-05,3.506884615,-2.03E-05,3.506884615,-9.90E-06,22.79475,0.15625,22.79475,-0.6875,22.79475,0.265625,22.79475,52.76335907,22.79475,9.770992279,22.79475,41.03816605
3.507923077,3.68E-05,3.507923077,-3.52E-06,3.507923077,-5.20E-06,3.507923077,8.39E-07,22.8015,0.25,22.8015,-0.890625,22.8015,0.109375,22.8015,44.94656372,22.8015,14.65648842,22.8015,28.82442665
3.508961538,1.73E-05,3.508961538,-1.68E-07,3.508961538,6.55E-06,3.508961538,-5.71E-06,22.80825,0.328125,22.80825,-0.8125,22.80825,0.109375,22.80825,41.52671814,22.80825,14.65648842,22.80825,20.51908302
3.51,7.89E-06,3.51,-8.39E-07,3.51,1.19E-05,3.51,-1.34E-06,22.815,0.234375,22.815,-0.875,22.815,0.140625,22.815,32.24427414,22.815,14.65648842,22.815,21.98473358
3.511038462,3.86E-06,3.511038462,1.01E-06,3.511038462,2.40E-05,3.511038462,-2.52E-06,22.82175,0.203125,22.82175,-0.921875,22.82175,0.171875,22.82175,23.93893051,22.82175,12.70229053,22.82175,16.61068726
3.512076923,-2.52E-06,3.512076923,6.38E-06,3.512076923,2.40E-05,3.512076923,-5.54E-06,22.8285,0.265625,22.8285,-0.890625,22.8285,0.1875,22.8285,15.63358784,22.8285,12.21374035,22.8285,10.25954151
3.513115385,-1.16E-05,3.513115385,1.14E-05,3.513115385,1.93E-05,3.513115385,-1.16E-05,22.83525,0.09375,22.83525,-0.953125,22.83525,0.15625,22.83525,7.816793919,22.83525,13.679389,22.83525,2.931297779
3.514153846,-1.83E-05,3.514153846,1.11E-05,3.514153846,-7.72E-06,3.514153846,-1.12E-05,22.842,0.171875,22.842,-1.015625,22.842,0.25,22.842,10.7480917,22.842,10.7480917,22.842,-6.8396945
3.515192308,-1.80E-05,3.515192308,3.19E-06,3.515192308,-4.97E-05,3.515192308,-9.57E-06,22.84875,0.171875,22.84875,-0.921875,22.84875,0.453125,22.84875,12.21374035,22.84875,10.7480917,22.84875,-4.88549614
3.516230769,-1.43E-05,3.516230769,-9.74E-06,3.516230769,-8.38E-05,3.516230769,-3.00E-05,22.8555,0.15625,22.8555,-0.90625,22.8555,0.375,22.8555,8.79389286,22.8555,10.7480917,22.8555,-11.72519112
3.517269231,-1.73E-05,3.517269231,-1.44E-05,3.517269231,-9.08E-05,3.517269231,-9.15E-05,22.86225,0.28125,22.86225,-1.0625,22.86225,0.25,22.86225,8.79389286,22.86225,9.770992279,22.86225,-13.679389
3.518307692,-2.43E-05,3.518307692,-1.93E-05,3.518307692,-9.75E-05,3.518307692,8.56E-06,22.869,0.34375,22.869,-0.921875,22.869,0.265625,22.869,12.21374035,22.869,8.79389286,22.869,-13.19083977
3.519346154,-2.38E-05,3.519346154,-2.74E-05,3.519346154,-9.55E-05,3.519346154,8.31E-05,22.87575,0.265625,22.87575,-0.96875,22.87575,0.21875,22.87575,10.7480917,22.87575,10.7480917,22.87575,-8.79389286
3.520384615,-2.30E-05,3.520384615,-1.71E-05,3.520384615,-6.36E-05,3.520384615,1.93E-05,22.8825,0.3125,22.8825,-0.9375,22.8825,0.265625,22.8825,12.70229053,22.8825,8.305343628,22.8825,-9.770992279
3.521423077,-1.83E-05,3.521423077,2.18E-06,3.521423077,-3.47E-05,3.521423077,-6.88E-06,22.88925,0.21875,22.88925,-0.875,22.88925,0.234375,22.88925,13.679389,22.88925,10.25954151,22.88925,-4.88549614
3.522461538,-9.90E-06,3.522461538,2.43E-05,3.522461538,1.17E-06,3.522461538,-7.89E-06,22.896,0.234375,22.896,-1.015625,22.896,0.109375,22.896,12.21374035,22.896,11.23664093,22.896,-2.931297779
3.5235,-3.52E-06,3.5235,4.55E-05,3.5235,5.12E-05,3.5235,-1.83E-05,22.90275,0.34375,22.90275,-0.953125,22.90275,0.328125,22.90275,13.679389,22.90275,9.282443047,22.90275,-4.88549614
3.524538462,7.89E-06,3.524538462,5.66E-05,3.524538462,9.72E-05,3.524538462,-2.11E-05,22.9095,0.1875,22.9095,-0.84375,22.9095,0.390625,22.9095,15.1450386,22.9095,10.25954151,22.9095,0.97709924
3.525576923,1.53E-05,3.525576923,4.28E-05,3.525576923,0.000148043,3.525576923,-1.76E-05,22.91625,0.171875,22.91625,-0.984375,22.91625,0.125,22.91625,12.70229053,22.91625,9.770992279,22.91625,-4.88549614
3.526615385,2.06E-05,3.526615385,4.82E-05,3.526615385,0.000188159,3.526615385,-4.18E-05,22.923,0.28125,22.923,-1.015625,22.923,0.109375,22.923,13.679389,22.923,7.816793919,22.923,-6.8396945
3.527653846,2.64E-05,3.527653846,3.93E-05,3.527653846,0.000215015,3.527653846,7.10E-05,22.92975,0.28125,22.92975,-0.90625,22.92975,0.25,22.92975,14.65648842,22.92975,9.282443047,22.92975,-1.95419848
3.528692308,2.10E-05,3.528692308,2.74E-05,3.528692308,0.000236835,3.528692308,9.52E-05,22.9365,0.234375,22.9365,-0.96875,22.9365,0.25,22.9365,15.63358784,22.9365,7.328244209,22.9365,-2.931297779
3.529730769,2.03E-05,3.529730769,3.94E-05,3.529730769,0.000235157,3.529730769,-0.000197559,22.94325,0.34375,22.94325,-0.9375,22.94325,0.328125,22.94325,16.61068726,22.94325,7.816793919,22.94325,-1.46564889
3.530769231,1.98E-05,3.530769231,4.20E-05,3.530769231,0.00021854,3.530769231,-7.00E-05,22.95,0.265625,22.95,-0.90625,22.95,0.3125,22.95,15.63358784,22.95,9.770992279,22.95,0.97709924
3.531807692,9.06E-06,3.531807692,1.46E-05,3.531807692,0.000169192,3.531807692,-3.94E-05,22.95675,0.265625,22.95675,-0.984375,22.95675,0.234375,22.95675,15.1450386,22.95675,8.305343628,22.95675,-0.48854962
3.532846154,-1.68E-07,3.532846154,3.05E-05,3.532846154,0.000163653,3.532846154,-2.27E-05,22.9635,0.265625,22.9635,-0.9375,22.9635,0.3125,22.9635,15.63358784,22.9635,9.282443047,22.9635,0.97709924
3.533884615,-1.73E-05,3.533884615,4.52E-05,3.533884615,0.000151232,3.533884615,-9.06E-06,22.97025,0.203125,22.97025,-0.875,22.97025,0.328125,22.97025,16.12213707,22.97025,8.79389286,22.97025,1.95419848
3.534923077,-2.40E-05,3.534923077,1.26E-05,3.534923077,0.000122026,3.534923077,-1.85E-06,22.977,0.203125,22.977,-0.9375,22.977,0.171875,22.977,14.16793919,22.977,9.282443047,22.977,-0.97709924
3.535961538,-1.19E-05,3.535961538,9.57E-06,3.535961538,6.90E-05,3.535961538,6.55E-06,22.98375,0.265625,22.98375,-0.96875,22.98375,0.15625,22.98375,12.21374035,22.98375,8.305343628,22.98375,-2.931297779
3.537,-7.89E-06,3.537,1.93E-05,3.537,1.83E-05,3.537,1.04E-05,22.9905,0.25,22.9905,-0.9375,22.9905,0.234375,22.9905,12.70229053,22.9905,7.816793919,22.9905,-1.95419848
3.538038462,-1.86E-05,3.538038462,-1.09E-05,3.538038462,-2.17E-05,3.538038462,5.71E-05,22.99725,0.21875,22.99725,-0.921875,22.99725,0.265625,22.99725,12.70229053,22.99725,7.328244209,22.99725,-1.95419848
3.539076923,-4.92E-05,3.539076923,-4.58E-05,3.539076923,-5.66E-05,3.539076923,9.23E-05,23.004,0.203125,23.004,-0.890625,23.004,0.28125,23.004,11.72519112,23.004,6.351145267,23.004,-3.908396959
3.540115385,-5.39E-05,3.540115385,-5.72E-05,3.540115385,-9.28E-05,3.540115385,7.91E-05,23.01075,0.203125,23.01075,-0.875,23.01075,0.234375,23.01075,10.7480917,23.01075,6.8396945,23.01075,-4.88549614
3.541153846,-4.08E-05,3.541153846,-6.80E-05,3.541153846,-0.000129412,3.541153846,7.72E-06,23.0175,0.25,23.0175,-0.921875,23.0175,0.25,23.0175,9.770992279,23.0175,6.351145267,23.0175,-6.351145267
3.542192308,-4.52E-05,3.542192308,-0.000130419,3.542192308,-0.000151232,3.542192308,-0.000111955,23.02425,0.296875,23.02425,-0.875,23.02425,0.421875,23.02425,11.23664093,23.02425,5.862595558,23.02425,-4.88549614
3.543230769,-3.37E-05,3.543230769,-0.000119005,3.543230769,-0.000144518,3.543230769,-4.31E-05,23.031,0.25,23.031,-0.828125,23.031,0.40625,23.031,10.7480917,23.031,8.305343628,23.031,-2.44274807
3.544269231,-3.52E-06,3.544269231,-8.88E-05,3.544269231,-0.000138476,3.544269231,-3.91E-05,23.03775,0.21875,23.03775,-0.90625,23.03775,0.203125,23.03775,8.79389286,23.03775,9.282443047,23.03775,-4.88549614
3.545307692,1.73E-05,3.545307692,-7.70E-05,3.545307692,-0.000117159,3.545307692,-2.53E-05,23.0445,0.3125,23.0445,-0.984375,23.0445,0.140625,23.0445,9.282443047,23.0445,9.770992279,23.0445,-3.41984725
3.546346154,2.00E-05,3.546346154,-6.90E-05,3.546346154,-0.000108263,3.546346154,-4.11E-05,23.05125,0.296875,23.05125,-0.921875,23.05125,0.203125,23.05125,10.25954151,23.05125,10.25954151,23.05125,0
3.547384615,5.20E-06,3.547384615,-4.75E-05,3.547384615,-0.000118837,3.547384615,-9.32E-05,23.058,0.28125,23.058,-0.9375,23.058,0.25,23.058,11.23664093,23.058,10.7480917,23.058,0
3.548423077,-6.88E-06,3.548423077,-7.40E-05,3.548423077,-0.000141161,3.548423077,-3.51E-05,23.06475,0.265625,23.06475,-0.890625,23.06475,0.34375,23.06475,11.72519112,23.06475,11.72519112,23.06475,0
3.549461538,-2.17E-05,3.549461538,-0.000107927,3.549461538,-0.000144518,3.549461538,7.08E-05,23.0715,0.234375,23.0715,-0.90625,23.0715,0.28125,23.0715,11.23664093,23.0715,13.19083977,23.0715,-3.41984725
3.5505,-1.90E-05,3.5505,-2.94E-05,3.5505,-0.000136461,3.5505,0.000117998,23.07825,0.234375,23.07825,-1,23.07825,0.21875,23.07825,11.23664093,23.07825,12.70229053,23.07825,-2.44274807
3.551538462,-1.49E-05,3.551538462,2.25E-05,3.551538462,-0.000131426,3.551538462,2.10E-05,23.085,0.28125,23.085,-0.921875,23.085,0.375,23.085,14.16793919,23.085,10.7480917,23.085,-1.46564889
3.552576923,-5.32E-05,3.552576923,5.04E-07,3.552576923,-0.000121187,3.552576923,-0.000121187,23.09175,0.203125,23.09175,-0.859375,23.09175,0.328125,23.09175,15.63358784,23.09175,12.21374035,23.09175,-0.48854962
3.553615385,-8.61E-05,3.553615385,-1.90E-05,3.553615385,-0.000111955,3.553615385,6.34E-05,23.0985,0.234375,23.0985,-0.953125,23.0985,0.203125,23.0985,15.1450386,23.0985,12.21374035,23.0985,-4.88549614
3.554653846,-4.87E-05,3.554653846,-5.04E-07,3.554653846,-0.00010457,3.554653846,8.91E-05,23.10525,0.265625,23.10525,-0.921875,23.10525,0.203125,23.10525,15.63358784,23.10525,12.21374035,23.10525,-3.908396959
3.555692308,1.28E-05,3.555692308,-5.87E-06,3.555692308,-9.15E-05,3.555692308,5.87E-06,23.112,0.28125,23.112,-0.9375,23.112,0.203125,23.112,16.12213707,23.112,12.70229053,23.112,-1.95419848
3.556730769,3.68E-05,3.556730769,-5.04E-06,3.556730769,-7.40E-05,3.556730769,9.63E-05,23.11875,0.28125,23.11875,-0.9375,23.11875,0.3125,23.11875,17.58778572,23.11875,13.679389,23.11875,0
3.557769231,3.41E-05,3.557769231,3.07E-05,3.557769231,-5.96E-05,3.557769231,-7.07E-05,23.1255,0.25,23.1255,-0.90625,23.1255,0.296875,23.1255,18.56488609,23.1255,15.63358784,23.1255,4.39694643
3.558807692,-5.87E-06,3.558807692,-7.22E-06,3.558807692,-5.42E-05,3.558807692,-0.000207294,23.13225,0.296875,23.13225,-0.953125,23.13225,0.21875,23.13225,17.58778572,23.13225,16.12213707,23.13225,3.41984725
3.559846154,-2.40E-05,3.559846154,1.11E-05,3.559846154,-4.06E-05,3.559846154,8.90E-06,23.139,0.34375,23.139,-0.984375,23.139,0.265625,23.139,18.56488609,23.139,18.07633591,23.139,4.39694643
3.560884615,1.06E-05,3.560884615,4.52E-05,3.560884615,-2.70E-05,3.560884615,0.000247242,23.14575,0.28125,23.14575,-0.953125,23.14575,0.375,23.14575,21.00763321,23.14575,19.05343437,23.14575,6.351145267
3.561923077,-8.56E-06,3.561923077,1.23E-05,3.561923077,-5.82E-05,3.561923077,-5.20E-05,23.1525,0.296875,23.1525,-0.890625,23.1525,0.375,23.1525,20.51908302,23.1525,21.00763321,23.1525,9.282443047
3.562961538,-3.34E-05,3.562961538,7.22E-06,3.562961538,-3.81E-05,3.562961538,-0.000132601,23.15925,0.28125,23.15925,-0.953125,23.15925,0.234375,23.15925,19.05343437,23.15925,23.45038223,23.15925,7.328244209
3.564,-1.58E-05,3.564,4.30E-05,3.564,3.52E-06,3.564,-0.000119677,23.166,0.25,23.166,-1.015625,23.166,0.203125,23.166,20.51908302,23.166,22.47328186,23.166,7.328244209
3.565038462,3.27E-05,3.565038462,8.07E-05,3.565038462,2.37E-05,3.565038462,-9.82E-05,23.17275,0.28125,23.17275,-0.9375,23.17275,0.28125,23.17275,21.00763321,23.17275,23.93893051,23.17275,8.305343628
3.566076923,4.80E-05,3.566076923,9.57E-05,3.566076923,3.47E-05,3.566076923,-2.13E-05,23.1795,0.1875,23.1795,-0.96875,23.1795,0.34375,23.1795,21.00763321,23.1795,22.96183205,23.1795,9.282443047
3.567115385,2.57E-05,3.567115385,8.51E-05,3.567115385,2.77E-05,3.567115385,-9.90E-06,23.18625,0.171875,23.18625,-0.96875,23.18625,0.3125,23.18625,21.00763321,23.18625,22.96183205,23.18625,9.282443047
3.568153846,-3.19E-06,3.568153846,5.79E-05,3.568153846,2.60E-05,3.568153846,-1.85E-06,23.193,0.21875,23.193,-1.046875,23.193,0.25,23.193,17.58778572,23.193,20.03053474,23.193,7.328244209
3.569192308,-3.21E-05,3.569192308,1.04E-05,3.569192308,3.05E-05,3.569192308,-9.23E-06,23.19975,0.34375,23.19975,-1.125,23.19975,0.359375,23.19975,16.12213707,23.19975,18.56488609,23.19975,5.862595558
3.570230769,-5.35E-05,3.570230769,-2.64E-05,3.570230769,3.17E-05,3.570230769,-9.74E-06,23.2065,0.3125,23.2065,-1,23.2065,0.421875,23.2065,21.00763321,23.2065,20.03053474,23.2065,11.23664093
3.571269231,-3.91E-05,3.571269231,-1.51E-05,3.571269231,3.61E-05,3.571269231,7.22E-06,23.21325,0.171875,23.21325,-1.03125,23.21325,0.28125,23.21325,19.54198456,23.21325,20.51908302,23.21325,11.23664093
3.572307692,4.87E-06,3.572307692,1.17E-06,3.572307692,3.88E-05,3.572307692,2.10E-05,23.22,0.171875,23.22,-1.140625,23.22,0.296875,23.22,20.03053474,23.22,18.56488609,23.22,5.374045849
3.573346154,1.49E-05,3.573346154,-4.53E-06,3.573346154,3.07E-05,3.573346154,2.33E-05,23.22675,0.140625,23.22675,-1.0625,23.22675,0.328125,23.22675,28.33587837,23.22675,15.63358784,23.22675,4.88549614
3.574384615,2.01E-06,3.574384615,-1.43E-05,3.574384615,2.70E-05,3.574384615,4.41E-05,23.2335,0.125,23.2335,-1.0625,23.2335,0.390625,23.2335,34.19847488,23.2335,12.70229053,23.2335,2.931297779
3.575423077,-2.10E-05,3.575423077,-2.47E-05,3.575423077,2.23E-05,3.575423077,-1.49E-05,23.24025,-0.0625,23.24025,-1.5,23.24025,0.671875,23.24025,42.99236679,23.24025,8.305343628,23.24025,-3.41984725
