Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,
,,Id_5:LPelvisAngles_M,,,Id_5:LHipAngles_M,,,Id_5:LKneeAngles_M,,,Id_5:LAnkleAngles_M,,,Id_5:RPelvisAngles_M,,,Id_5:RHipAngles_M,,,Id_5:RKneeAngles_M,,,Id_5:RAnkleAngles_M,,
741,0,10.7087,-6.53073,5.10539,-16.495,-1.57438,-23.304,12.0974,-6.79431,-18.8526,-29.3332,-9.50166,38.0374,10.7087,6.53073,-5.10539,39.2958,8.78539,-14.3761,17.1436,-3.59851,-15.2411,11.5418,-8.45848,28.0765
742,0,10.454,-6.65412,5.27793,-16.6005,-1.85174,-24.0351,13.8079,-7.35046,-18.3168,-30.6347,-9.43872,37.8489,10.454,6.65412,-5.27793,38.1065,9.09525,-13.8696,14.8954,-2.95864,-16.1399,12.034,-8.90179,29.3186
743,0,10.1774,-6.71912,5.42727,-16.6086,-2.09721,-24.6595,15.7966,-7.94293,-17.6428,-31.3675,-9.33027,37.5218,10.1774,6.71912,-5.42727,36.9754,9.36175,-13.2418,12.9356,-2.39338,-17.1012,12.4275,-9.31027,30.4358
744,0,9.88129,-6.72534,5.55512,-16.5288,-2.31097,-25.1767,18.0441,-8.55635,-16.8536,-31.5627,-9.18096,37.0665,9.88129,6.72534,-5.55512,35.9076,9.58502,-12.5041,11.2675,-1.91728,-18.096,12.7059,-9.67809,31.4192
745,0,9.56597,-6.67704,5.66296,-16.3738,-2.49698,-25.5921,20.5272,-9.17413,-15.9701,-31.2727,-8.9918,36.4815,9.56597,6.67704,-5.66296,34.9033,9.7669,-11.675,9.89061,-1.53696,-19.0956,12.8535,-10.002,32.2678
746,0,9.23522,-6.56869,5.75216,-16.1509,-2.64849,-25.9128,23.2193,-9.7826,-15.0157,-30.5688,-8.76341,35.7629,9.23522,6.56869,-5.75216,33.964,9.89968,-10.7698,8.8026,-1.25144,-20.0693,12.8562,-10.2783,32.9786
747,0,8.89396,-6.40889,5.82528,-15.8669,-2.77192,-26.15,26.0906,-10.3676,-14.0163,-29.5366,-8.49577,34.9033,8.89396,6.40889,-5.82528,33.0919,9.98651,-9.8179,8.00163,-1.0542,-20.986,12.7084,-10.5053,33.5538
748,0,8.54409,-6.19954,5.88375,-15.5296,-2.86652,-26.317,29.111,-10.9196,-12.9932,-28.2611,-8.19025,33.8988,8.54409,6.19954,-5.88375,32.286,10.0237,-8.845,7.48102,-0.933328,-21.8248,12.4033,-10.6848,34.0027
749,0,8.1931,-5.94641,5.93047,-15.1395,-2.93494,-26.4245,32.2492,-11.43,-11.9738,-26.8312,-7.85087,32.7538,8.1931,5.94641,-5.93047,31.5512,10.0116,-7.88458,7.23662,-0.874794,-22.5568,11.9396,-10.816,34.3279
750,0,7.84984,-5.65333,5.96798,-14.6943,-2.97863,-26.4837,35.4757,-11.8928,-10.9804,-25.321,-7.48336,31.4786,7.84984,5.65333,-5.96798,30.8938,9.94902,-6.96529,7.25716,-0.863053,-23.1715,11.3224,-10.9046,34.5461
751,0,7.52062,-5.33341,5.999,-14.1929,-3.00715,-26.5027,38.7635,-12.3023,-10.0381,-23.7941,-7.09535,30.0924,7.52062,5.33341,-5.999,30.3179,9.84367,-6.12112,7.53353,-0.883512,-23.6456,10.5613,-10.9498,34.6568
752,0,7.21623,-4.99182,6.02638,-13.6283,-3.02312,-26.4856,42.0868,-12.6538,-9.16646,-22.2973,-6.69514,28.6195,7.21623,4.99182,-6.02638,29.8331,9.69777,-5.37543,8.05531,-0.923715,-23.9646,9.67655,-10.9518,34.6617
753,0,6.94223,-4.63993,6.05188,-12.9969,-3.03546,-26.4363,45.4243,-12.9426,-8.3799,-20.8607,-6.29044,27.0856,6.94223,4.63993,-6.05188,29.4427,9.51917,-4.75102,8.80971,-0.973883,-24.1084,8.69694,-10.9074,34.5529
754,0,6.71066,-4.28745,6.07935,-12.288,-3.05161,-26.3574,48.7558,-13.1645,-7.6947,-19.5049,-5.88995,25.524,6.71066,4.28745,-6.07935,29.1581,9.31685,-4.26033,9.78556,-1.02747,-24.0594,7.66625,-10.8123,34.3187
755,0,6.52983,-3.94548,6.11145,-11.493,-3.08098,-26.2506,52.0659,-13.3167,-7.11668,-18.2352,-5.50014,23.9629,6.52983,3.94548,-6.11145,28.9858,9.10175,-3.90514,10.9692,-1.08035,-23.7991,6.63635,-10.6586,33.9376
756,0,6.40523,-3.6257,6.15074,-10.606,-3.13415,-26.1187,55.3393,-13.3968,-6.65105,-17.0517,-5.12745,22.4331,6.40523,3.6257,-6.15074,28.9293,8.88689,-3.67936,12.348,-1.13117,-23.3083,5.66661,-10.4371,33.3817
757,0,6.34252,-3.33853,6.20058,-9.61935,-3.22102,-25.9671,58.5645,-13.4075,-6.2983,-15.9478,-4.77741,20.9642,6.34252,3.33853,-6.20058,28.9908,8.68629,-3.56566,13.911,-1.17998,-22.5632,4.8239,-10.1358,32.6133
758,0,6.3459,-3.09421,6.26434,-8.52595,-3.35217,-25.8001,61.7323,-13.3511,-6.05889,-14.9144,-4.45461,19.5828,6.3459,3.09421,-6.26434,29.1697,8.51549,-3.54374,15.6437,-1.22879,-21.5481,4.16727,-9.74726,31.6018
759,0,6.41682,-2.90299,6.34372,-7.32181,-3.53951,-25.621,64.8339,-13.2326,-5.92966,-13.9414,-4.16278,18.3126,6.41682,2.90299,-6.34372,29.4594,8.39022,-3.59254,17.5276,-1.27991,-20.2478,3.74146,-9.26555,30.3148
760,0,6.55478,-2.77324,6.4419,-6.00348,-3.79265,-25.4351,67.8627,-13.0599,-5.90846,-13.0191,-3.90518,17.1753,6.55478,2.77324,-6.4419,29.849,8.32572,-3.69224,19.5396,-1.33707,-18.6612,3.57017,-8.69311,28.7378
761,0,6.75686,-2.71168,6.56094,-4.56945,-4.12097,-25.244,70.8138,-12.841,-5.9939,-12.1387,-3.68459,16.1899,6.75686,2.71168,-6.56094,30.3216,8.33509,-3.82977,21.6494,-1.40536,-16.8027,3.6578,-8.03973,26.8749
762,0,7.01842,-2.72349,6.70189,-3.0207,-4.53172,-25.0482,73.6815,-12.5857,-6.1795,-11.2926,-3.50235,15.3681,7.01842,2.72349,-6.70189,30.8561,8.42867,-4.00211,23.8198,-1.49227,-14.7083,3.98444,-7.32538,24.762
763,0,7.33299,-2.81077,6.86588,-1.35955,-5.02929,-24.845,76.4614,-12.3026,-6.45908,-10.4741,-3.35901,14.717,7.33299,2.81077,-6.86588,31.4255,8.6126,-4.21269,26.0068,-1.60674,-12.4338,4.52021,-6.57583,22.4613
764,0,7.69221,-2.9727,7.05292,0.408855,-5.61493,-24.632,79.1483,-12.0019,-6.82483,-9.67844,-3.25445,14.2395,7.69221,2.9727,-7.05292,31.9994,8.88777,-4.47131,28.1628,-1.75909,-10.0607,5.22586,-5.82333,20.0685
765,0,8.08676,-3.20468,7.26172,2.27751,-6.2852,-24.401,81.7359,-11.6892,-7.26289,-8.90269,-3.18656,13.9284,8.08676,3.20468,-7.26172,32.5442,9.2484,-4.78871,30.237,-1.95769,-7.68005,6.06397,-5.09892,17.6908
766,0,8.50608,-3.49823,7.4909,4.23669,-7.03087,-24.1444,84.2164,-11.3707,-7.76186,-8.14275,-3.15306,13.7746,8.50608,3.49823,-7.4909,33.0262,9.68215,-5.17611,32.1814,-2.20937,-5.38814,6.99588,-4.43281,15.4448
767,0,8.93994,-3.84108,7.73674,6.27577,-7.83788,-23.8548,86.5808,-11.0522,-8.30416,-7.39597,-3.15027,13.7618,8.93994,3.84108,-7.73674,33.4121,10.1691,-5.63857,33.9506,-2.5145,-3.27605,7.99129,-3.8502,13.4378
768,0,9.37831,-4.21734,7.99425,8.38363,-8.68598,-23.5248,88.8184,-10.7383,-8.87727,-6.66038,-3.17471,13.8741,9.37831,4.21734,-7.99425,33.6731,10.6832,-6.17829,35.5073,-2.86996,-1.41513,9.02007,-3.37048,11.7584
769,0,9.81132,-4.6086,8.25727,10.5475,-9.55028,-23.1478,90.9171,-10.4314,-9.46646,-5.93288,-3.22209,14.0914,9.81132,4.6086,-8.25727,33.7845,11.1945,-6.78693,36.8244,-3.26572,0.149094,10.0603,-3.00455,10.4627
770,0,10.2298,-4.99675,8.51742,12.7541,-10.4044,-22.7195,92.8639,-10.1336,-10.06,-5.21178,-3.28833,14.3945,10.2298,4.99675,-8.51742,33.7289,11.6725,-7.45537,37.8855,-3.69023,1.39621,11.0939,-2.7573,9.58071
771,0,10.6246,-5.36327,8.76474,14.99,-11.2201,-22.2403,94.6462,-9.84923,-10.6497,-4.49642,-3.36954,14.765,10.6246,5.36327,-8.76474,33.4943,12.0875,-8.1669,38.6846,-4.12787,2.3353,12.108,-2.62478,9.106
772,0,10.9869,-5.69308,8.98924,17.24,-11.9721,-21.7125,96.2517,-9.57914,-11.2216,-3.78555,-3.4599,15.1757,10.9869,5.69308,-8.98924,33.0754,12.4155,-8.9037,39.2259,-4.56261,2.99203,13.0933,-2.5982,9.01063
773,0,11.3081,-5.97318,9.1799,19.488,-12.6365,-21.1429,97.6685,-9.32671,-11.7743,-3.07931,-3.55608,15.6111,11.3081,5.97318,-9.1799,32.471,12.6372,-9.64321,39.5192,-4.97553,3.40502,14.0433,-2.66352,9.24492
774,0,11.5808,-6.19495,9.32647,21.7184,-13.1943,-20.5421,98.8871,-9.09621,-12.3034,-2.37969,-3.65332,16.0494,11.5808,6.19495,-9.32647,31.6852,12.7411,-10.3631,39.58,-5.34781,3.62179,14.9513,-2.80289,9.74372
775,0,11.7994,-6.35341,9.42016,23.9159,-13.6314,-19.9207,99.9001,-8.89009,-12.8072,-1.68571,-3.74795,16.474,11.7994,6.35341,-9.42016,30.7272,12.7226,-11.0426,39.4287,-5.66201,3.6924,15.8116,-2.99637,10.4336
776,0,11.9621,-6.44706,9.453,26.0682,-13.9387,-19.2926,100.702,-8.71302,-13.288,-1.00048,-3.83661,16.8701,11.9621,6.44706,-9.453,29.6097,12.5831,-11.6594,39.086,-5.89938,3.66441,16.6149,-3.22235,11.2353
777,0,12.0689,-6.47712,9.42057,28.1638,-14.1118,-18.6722,101.289,-8.56922,-13.7527,-0.325432,-3.91759,17.2304,12.0689,6.47712,-9.42057,28.35,12.3304,-12.1968,38.5761,-6.0471,3.57894,17.3515,-3.46084,12.0764
778,0,12.1248,-6.44837,9.32091,30.1958,-14.1521,-18.0719,101.661,-8.46198,-14.2064,0.339046,-3.98919,17.5479,12.1248,6.44837,-9.32091,26.9689,11.9779,-12.6383,37.9228,-6.09422,3.45949,18.0081,-3.69529,12.898
779,0,12.1356,-6.36666,9.15457,32.1573,-14.0641,-17.5075,101.819,-8.39743,-14.6545,0.991229,-4.04978,17.8156,12.1356,6.36666,-9.15457,25.4874,11.5416,-12.9735,37.1485,-6.03618,3.32238,18.5713,-3.91207,13.6527
780,0,12.1107,-6.23932,8.92358,34.0444,-13.8557,-16.9892,101.763,-8.37884,-15.1069,1.62932,-4.10001,18.0368,12.1107,6.23932,-8.92358,23.9282,11.0396,-13.1966,36.274,-5.8737,3.1674,19.027,-4.10306,14.3135
781,0,12.0602,-6.07314,8.63239,35.8541,-13.5356,-16.5286,101.498,-8.41066,-15.56,2.25339,-4.13769,18.2025,12.0602,6.07314,-8.63239,22.3125,10.4898,-13.3072,35.3169,-5.61386,2.98304,19.362,-4.26561,14.8727
782,0,11.9924,-5.87473,8.28655,37.5809,-13.1147,-16.1376,101.025,-8.49833,-16.0171,2.86145,-4.16306,18.3138,11.9924,5.87473,-8.28655,20.6573,9.90945,-13.3092,34.2905,-5.26853,2.74707,19.5653,-4.40252,15.3414
783,0,11.916,-5.64969,7.89163,39.2198,-12.6028,-15.8244,100.347,-8.64538,-16.4712,3.45306,-4.17504,18.3664,11.916,5.64969,-7.89163,18.9778,9.31381,-13.2126,33.205,-4.85404,2.43534,19.627,-4.51984,15.7413
784,0,11.8373,-5.40308,7.45321,40.7632,-12.0106,-15.594,99.4629,-8.85302,-16.9136,4.02545,-4.17329,18.3587,11.8373,5.40308,-7.45321,17.2845,8.71626,-13.0288,32.0667,-4.38747,2.01593,19.5396,-4.62763,16.1073
785,0,11.7616,-5.13824,6.97595,42.203,-11.3464,-15.4494,98.3724,-9.12126,-17.3306,4.57522,-4.15685,18.2866,11.7616,5.13824,-6.97595,15.5857,8.12651,-12.7758,30.8795,-3.88804,1.46094,19.2956,-4.73775,16.4798
786,0,11.6912,-4.8581,6.46434,43.5284,-10.6183,-15.3885,97.0734,-9.44616,-17.7071,5.09896,-4.12576,18.1501,11.6912,4.8581,-6.46434,13.885,7.55186,-12.4714,29.6448,-3.37258,0.743882,18.8885,-4.86293,16.9013
787,0,11.628,-4.56478,5.92149,44.7313,-9.83372,-15.4188,95.5652,-9.8341,-18.0312,5.59262,-4.08103,17.9533,11.628,4.56478,-5.92149,12.1859,6.99694,-12.14,28.3645,-2.85853,-0.157264,18.3126,-5.01706,17.4177
788,0,11.571,-4.26023,5.3501,45.7993,-8.99852,-15.5179,93.8422,-10.263,-18.2759,6.05139,-4.02173,17.6917,11.571,4.26023,-5.3501,10.4876,6.46448,-11.8054,27.0393,-2.35985,-1.25996,17.5604,-5.21376,18.0724
789,0,11.5183,-3.94502,4.7522,46.7229,-8.11727,-15.6782,91.9023,-10.7247,-18.4271,6.47038,-3.94944,17.3718,11.5183,3.94502,-4.7522,8.78883,5.95464,-11.4951,25.6705,-1.88952,-2.5727,16.6222,-5.466,18.9044
790,0,11.4673,-3.62047,4.12953,47.4969,-7.196,-15.9003,89.748,-11.2207,-18.4804,6.84847,-3.86853,17.0123,11.4673,3.62047,-4.12953,7.08824,5.46776,-11.2382,24.2614,-1.45863,-4.09106,15.4876,-5.78418,19.9418
791,0,11.415,-3.28825,3.48348,48.1104,-6.23859,-16.1473,87.3718,-11.7142,-18.4085,7.18039,-3.77785,16.6078,11.415,3.28825,-3.48348,5.3847,5.00433,-11.0617,22.8163,-1.07521,-5.80495,14.1407,-6.17746,21.2047
792,0,11.3584,-2.9491,2.81547,48.5629,-5.25017,-16.4138,84.7814,-12.2007,-18.2232,7.46964,-3.68517,16.1925,11.3584,2.9491,-2.81547,3.67804,4.56402,-10.993,21.3424,-0.745581,-7.68743,12.5633,-6.65057,22.6944
793,0,11.2949,-2.60436,2.12857,48.8519,-4.23718,-16.6849,81.9794,-12.6636,-17.926,7.71585,-3.59484,15.786,11.2949,2.60436,-2.12857,1.97128,4.14731,-11.0534,19.8505,-0.472927,-9.70487,10.7317,-7.20514,24.3986
794,0,11.2232,-2.25553,1.42522,48.9793,-3.20593,-16.9438,78.9744,-13.0852,-17.5261,7.92502,-3.51267,15.4148,11.2232,2.25553,-1.42522,0.270081,3.75468,-11.2617,18.355,-0.257619,-11.8102,8.61667,-7.83669,26.2823
795,0,11.1427,-1.90397,0.709507,48.9469,-2.16477,-17.1745,75.7737,-13.4451,-17.0271,8.10055,-3.44208,15.0949,11.1427,1.90397,-0.709507,-1.41696,3.38617,-11.6304,16.8733,-0.0974655,-13.9511,6.18554,-8.53546,28.2944
796,0,11.0538,-1.551,-0.012612,48.7657,-1.12368,-17.3712,72.3982,-13.7341,-16.4645,8.25088,-3.39261,14.87,11.0538,1.551,0.012612,-3.07721,3.04127,-12.1637,15.428,0.0119876,-16.0752,3.4052,-9.28543,30.3686
797,0,10.9577,-1.19894,-0.735949,48.4418,-0.0927332,-17.5249,68.8619,-13.9375,-15.8399,8.38301,-3.36569,14.7474,10.9577,1.19894,0.735949,-4.69571,2.71977,-12.861,14.0443,0.0765525,-18.1219,0.24619,-10.0594,32.4165
798,0,10.8577,-0.850198,-1.45371,47.9915,0.917484,-17.6245,65.1927,-14.0412,-15.1936,8.50537,-3.36908,14.7629,10.8577,0.850198,1.45371,-6.25361,2.42078,-13.7128,12.75,0.102334,-20.0382,-3.30751,-10.8228,34.3447
799,0,10.7535,-0.506547,-2.1583,47.4261,1.8954,-17.677,61.4162,-14.0452,-14.5372,8.62685,-3.40505,14.9266,10.7535,0.506547,2.1583,-7.73477,2.1422,-14.7,11.5743,0.0944342,-21.7761,-7.24399,-11.5321,36.0563
800,0,10.651,-0.17143,-2.84281,46.7653,2.83094,-17.6726,57.5638,-13.9386,-13.8993,8.75726,-3.47664,15.2516,10.651,0.17143,2.84281,-9.11675,1.88288,-15.7983,10.5477,0.0555291,-23.2906,-11.5091,-12.1392,37.4613
801,0,10.5515,0.151501,-3.50034,46.0256,3.71348,-17.6132,53.6702,-13.7215,-13.2984,8.90374,-3.58483,15.7409,10.5515,-0.151501,3.50034,-10.3819,1.64167,-16.9758,9.69927,-0.0150351,-24.5509,-16.0006,-12.6017,38.4955
802,0,10.4542,0.45957,-4.12449,45.2215,4.53506,-17.5046,49.7675,-13.3994,-12.7491,9.07206,-3.72956,16.3916,10.4542,-0.45957,4.12449,-11.5159,1.41675,-18.1969,9.05693,-0.121941,-25.5298,-20.5641,-12.8897,39.124
803,0,10.3592,0.749082,-4.7101,44.3708,5.28923,-17.3447,45.895,-12.9764,-12.28,9.26992,-3.91194,17.2054,10.3592,-0.749082,4.7101,-12.5049,1.20753,-19.4239,8.64581,-0.273495,-26.2112,-25.0147,-12.9958,39.3524
804,0,10.2669,1.01657,-5.25387,43.489,5.97328,-17.1357,42.0855,-12.4641,-11.901,9.49835,-4.129,18.1643,10.2669,-1.01657,5.25387,-13.3374,1.01399,-20.6166,8.48666,-0.480194,-26.5901,-29.1633,-12.9347,39.221
805,0,10.1746,1.25913,-5.75186,42.5888,6.58528,-16.8838,38.3707,-11.8782,-11.6156,9.75449,-4.37672,19.2457,10.1746,-1.25913,5.75186,-14.0072,0.835995,-21.7371,8.59597,-0.753767,-26.6692,-32.8498,-12.7388,38.796
806,0,10.0811,1.47386,-6.20309,41.6834,7.12804,-16.5714,34.7848,-11.228,-11.4503,10.0382,-4.65221,20.4314,10.0811,-1.47386,6.20309,-14.5102,0.67427,-22.7536,8.98593,-1.10473,-26.4577,-35.9562,-12.448,38.1552
807,0,9.97923,1.65925,-6.60638,40.779,7.60476,-16.2135,31.3537,-10.5429,-11.3993,10.3407,-4.95083,21.6958,9.97923,-1.65925,6.60638,-14.8515,0.529231,-23.6369,9.66268,-1.53984,-25.9749,-38.4165,-12.1013,37.3752
808,0,9.86888,1.81374,-6.96128,39.8857,8.02136,-15.7983,28.1021,-9.84069,-11.4664,10.6541,-5.26536,23.0034,9.86888,-1.81374,6.96128,-15.0326,0.400821,-24.3651,10.6294,-2.06085,-25.2432,-40.2051,-11.7294,36.5188
809,0,9.74493,1.93606,-7.26843,39.0071,8.38301,-15.3175,25.052,-9.14199,-11.6522,10.9653,-5.58861,24.3207,9.74493,-1.93606,7.26843,-15.0636,0.28933,-24.9254,11.8842,-2.66274,-24.2882,-41.3288,-11.353,35.6312
810,0,9.6012,2.02803,-7.52852,38.1447,8.69629,-14.7736,22.2216,-8.47108,-11.9459,11.2619,-5.91322,25.6159,9.6012,-2.02803,7.52852,-14.9587,0.192096,-25.3098,13.4222,-3.33311,-23.1358,-41.8126,-10.981,34.7331
811,0,9.43698,2.08997,-7.74233,37.3038,8.96573,-14.1688,19.6298,-7.84925,-12.3311,11.5307,-6.23034,26.854,9.43698,-2.08997,7.74233,-14.7292,0.106627,-25.519,15.2344,-4.05326,-21.8153,-41.7015,-10.6144,33.8272
812,0,9.24932,2.12133,-7.91088,36.4841,9.1942,-13.4921,17.2885,-7.28926,-12.7941,11.7543,-6.52975,27.998,9.24932,-2.12133,7.91088,-14.3899,0.031482,-25.5599,17.309,-4.80003,-20.351,-41.0486,-10.2458,32.8955
813,0,9.03905,2.12321,-8.03538,35.6895,9.38474,-12.7519,15.2104,-6.80631,-13.3067,11.9168,-6.80159,29.0155,9.03905,-2.12321,8.03538,-13.9538,-0.0367043,-25.4454,19.6283,-5.5475,-18.7746,-39.9287,-9.86478,31.9103
814,0,8.80567,2.09467,-8.11638,34.921,9.5365,-11.9574,13.4093,-6.40932,-13.8305,12.0054,-7.03398,29.8694,8.80567,-2.09467,8.11638,-13.4349,-0.0990903,-25.1913,22.1712,-6.2697,-17.1178,-38.4256,-9.4603,30.8395
815,0,8.54708,2.04374,-8.15664,34.1743,9.65612,-11.1087,11.8869,-6.09762,-14.3494,11.997,-7.21911,30.539,8.54708,-2.04374,8.15664,-12.8501,-0.164061,-24.8225,24.9113,-6.94356,-15.4169,-36.6369,-9.02414,29.656
816,0,8.2696,1.96606,-8.15671,33.4559,9.73825,-10.2256,10.6499,-5.87155,-14.831,11.8823,-7.35123,31.0112,8.2696,-1.96606,8.15671,-12.2057,-0.229269,-24.3588,27.8185,-7.54969,-13.7123,-34.6658,-8.55321,28.3445
817,0,7.97458,1.86681,-8.11945,32.7648,9.78558,-9.32204,9.70134,-5.72413,-15.2494,11.6464,-7.42511,31.2731,7.97458,-1.86681,8.11945,-11.5135,-0.2996,-23.8228,30.8597,-8.07293,-12.0481,-32.6106,-8.05084,26.9071
818,0,7.66985,1.74798,-8.04796,32.1071,9.79762,-8.42444,9.03879,-5.64546,-15.5875,11.282,-7.44297,31.3362,7.66985,-1.74798,8.04796,-10.7773,-0.377391,-23.2361,34.001,-8.50352,-10.4611,-30.5525,-7.52463,25.3592
819,0,7.35903,1.61312,-7.94493,31.4839,9.77516,-7.55918,8.65804,-5.62345,-15.8297,10.7892,-7.40835,31.2139,7.35903,-1.61312,7.94493,-10.004,-0.46559,-22.616,37.2082,-8.83563,-8.98703,-28.5594,-6.98585,23.7303
820,0,7.05156,1.46593,-7.81472,30.9023,9.72001,-6.75182,8.55428,-5.64449,-15.965,10.1724,-7.32625,30.9223,7.05156,-1.46593,7.81472,-9.19374,-0.567735,-21.9801,40.4495,-9.0685,-7.64854,-26.6738,-6.44624,22.055
821,0,6.75267,1.31413,-7.66157,30.3657,9.63698,-6.0334,8.7175,-5.69516,-15.9875,9.44434,-7.20483,30.4877,6.75267,-1.31413,7.66157,-8.34953,-0.690795,-21.3421,43.697,-9.20456,-6.46037,-24.918,-5.91693,20.3705
822,0,6.4737,1.16031,-7.49067,29.8845,9.52853,-5.42793,9.13804,-5.76416,-15.8951,8.63018,-7.05233,29.9362,6.4737,-1.16031,7.49067,-7.46575,-0.837752,-20.7146,46.9263,-9.25008,-5.42292,-23.2998,-5.40617,18.7078
823,0,6.22223,1.01208,-7.30774,29.4651,9.40236,-4.95471,9.80318,-5.84314,-15.6842,7.76141,-6.87449,29.285,6.22223,-1.01208,7.30774,-6.53934,-1.01607,-20.1097,50.1183,-9.21465,-4.529,-21.8124,-4.92034,17.094
824,0,6.00477,0.876356,-7.11996,29.1134,9.26746,-4.6255,10.7014,-5.92782,-15.3518,6.88553,-6.67579,28.5472,6.00477,-0.876356,7.11996,-5.56636,-1.23223,-19.5385,53.2574,-9.11021,-3.76442,-20.4453,-4.46337,15.549
825,0,5.82806,0.760951,-6.93401,28.8351,9.13435,-4.44305,11.8186,-6.01609,-14.8932,6.05528,-6.45788,27.7256,5.82806,-0.760951,6.93401,-4.54057,-1.4937,-19.0101,56.3331,-8.95019,-3.11007,-19.1811,-4.03706,14.0856
826,0,5.69882,0.67344,-6.75693,28.6359,9.01491,-4.3983,13.1374,-6.10872,-14.3095,5.32711,-6.22202,26.8219,5.69882,-0.67344,6.75693,-3.45422,-1.80747,-18.5323,59.3374,-8.7492,-2.54679,-18.0037,-3.64228,12.7127
827,0,5.61977,0.621811,-6.59551,28.517,8.92148,-4.47673,14.6438,-6.20797,-13.5926,4.76028,-5.9658,25.8231,5.61977,-0.621811,6.59551,-2.3023,-2.18031,-18.1096,62.2645,-8.52041,-2.05652,-16.8989,-3.27894,11.4354
828,0,5.592,0.61425,-6.45641,28.4759,8.86795,-4.65629,16.3187,-6.3172,-12.7415,4.40183,-5.68768,24.719,5.592,-0.61425,6.45641,-1.07973,-2.61907,-17.7464,65.1118,-8.27794,-1.62518,-15.8546,-2.9472,10.2585
829,0,5.61501,0.658199,-6.34459,28.5081,8.86687,-4.91537,18.1401,-6.43941,-11.755,4.28237,-5.38612,23.4987,5.61501,-0.658199,6.34459,0.217746,-3.12969,-17.4405,67.8767,-8.03197,-1.24037,-14.8623,-2.64657,9.18414
830,0,5.68669,0.760721,-6.26368,28.6053,8.92959,-5.23515,20.0805,-6.57697,-10.6485,4.41357,-5.06375,22.1682,5.68669,-0.760721,6.26368,1.59271,-3.71761,-17.1868,70.5573,-7.79079,-0.894295,-13.915,-2.37703,8.21504
831,0,5.80206,0.927415,-6.21582,28.7546,9.06463,-5.60284,22.1077,-6.73258,-9.44336,4.78898,-4.72608,20.7462,5.80206,-0.927415,6.21582,3.04618,-4.38667,-16.9766,73.1527,-7.56047,-0.580306,-13.0082,-2.13823,7.35233
832,0,5.95623,1.16289,-6.20093,28.9408,9.27706,-6.01706,24.1828,-6.90898,-8.17795,5.38534,-4.3839,19.2768,5.95623,-1.16289,6.20093,4.57851,-5.1395,-16.796,75.6611,-7.34322,-0.294144,-12.1394,-1.92976,6.59632
833,0,6.14316,1.46767,-6.21696,29.1451,9.56562,-6.47918,26.2629,-7.10765,-6.89611,6.17071,-4.04937,17.8138,6.14316,-1.46767,6.21696,6.1896,-5.97453,-16.6311,78.0807,-7.14189,-0.0336406,-11.3063,-1.75163,5.94843
834,0,6.35602,1.84009,-6.26105,29.3459,9.92507,-6.99494,28.304,-7.33003,-5.64638,7.10979,-3.73587,16.4199,6.35602,-1.84009,6.26105,7.87685,-6.88733,-16.4631,80.4072,-6.95372,0.19976,-10.5082,-1.60408,5.41055
835,0,6.58834,2.27395,-6.3284,29.5201,10.3439,-7.57024,30.262,-7.57659,-4.4736,8.16763,-3.45549,15.1557,6.58834,-2.27395,6.3284,9.63801,-7.86824,-16.2749,82.6363,-6.77712,0.405053,-9.74377,-1.48698,4.98297
836,0,6.83447,2.75942,-6.41432,29.6446,10.807,-8.21028,32.0954,-7.84815,-3.4086,9.31237,-3.21697,14.0679,6.83447,-2.75942,6.41432,11.4705,-8.90318,-16.0516,84.7617,-6.60976,0.575295,-9.01269,-1.40114,4.66916
837,0,7.0886,3.28104,-6.51307,29.6963,11.2934,-8.91392,33.7669,-8.14377,-2.47581,10.5131,-3.02732,13.1953,7.0886,-3.28104,6.51307,13.3698,-9.97081,-15.7796,86.7753,-6.44785,0.703714,-8.31312,-1.3467,4.46999
838,0,7.34591,3.82147,-6.61821,29.6546,11.7803,-9.67604,35.2463,-8.46016,-1.67715,11.7451,-2.88775,12.549,7.34591,-3.82147,6.61821,15.3308,-11.0465,-15.4498,88.6673,-6.28856,0.77903,-7.64448,-1.32427,4.3879
839,0,7.60078,4.36077,-6.72193,29.5006,12.2433,-10.4882,36.511,-8.79442,-1.00113,12.9893,-2.79644,12.1244,7.60078,-4.36077,6.72193,17.3451,-12.1012,-15.0562,90.4262,-6.1287,0.795263,-7.00423,-1.33257,4.41828
840,0,7.84753,4.87963,-6.81555,29.2181,12.6588,-11.3371,37.5462,-9.13938,-0.423621,14.2285,-2.74793,11.8983,7.84753,-4.87963,6.81555,19.4029,-13.1049,-14.598,92.0402,-5.9667,0.746361,-6.38977,-1.36971,4.5542
841,0,8.08007,5.3608,-6.88992,28.7947,13.0072,-12.204,38.3444,-9.48548,0.0753221,15.4497,-2.73643,11.8446,8.08007,-5.3608,6.88992,21.4908,-14.0288,-14.0777,93.4958,-5.8006,0.631481,-5.79836,-1.4322,4.78274
842,0,8.29172,5.78996,-6.93534,28.2217,13.2727,-13.0727,38.9059,-9.82277,0.520903,16.6423,-2.75441,11.9285,8.29172,-5.78996,6.93534,23.5936,-14.847,-13.5038,94.7808,-5.63175,0.453836,-5.22682,-1.51511,5.08575
